,0,period
4660,"[290, 469, 57, 202, 587, 156, 45, 607]",2000
4661,"[368, 290, 197, 57, 587, 414]",2000
4662,"[288, 96, 290, 225, 217, 27, 587, 19, 244, 469, 216, 57, 603, 414, 607]",2000
4663,"[202, 469, 409, 603, 156, 414, 288, 290, 59]",2000
4664,"[368, 115, 450, 155]",2000
4665,"[1, 579, 202, 19, 603, 288, 96, 45, 368]",2000
4666,"[1, 195, 4, 453, 265, 202, 267, 140, 465, 469, 409, 217, 603, 156, 414, 607, 160, 288, 290, 224, 292, 294, 39, 45, 368, 115, 244, 57, 59]",2000
4667,"[1, 265, 19, 27, 414, 160, 288, 290, 546, 292, 294, 39, 57, 571, 195, 202, 469, 217, 603, 607, 224, 225, 368, 244]",2000
4668,"[202, 140, 414, 607, 96, 160, 368, 244, 57]",2000
4669,"[224, 450, 195, 453]",2000
4670,"[224, 225, 290, 195, 4, 450, 294, 265, 202, 409, 587, 368, 19, 469, 217, 414, 607]",2000
4671,"[96, 160, 288, 290, 1, 195, 39, 27, 265, 202, 59, 368, 19, 469, 217, 603, 414, 607]",2000
4672,"[96, 288, 290, 195, 160, 587, 414, 607]",2000
4673,"[160, 1, 195, 101, 453, 267, 591, 79, 368, 19, 244, 57, 603, 414]",2000
4674,"[290, 579, 430, 414]",2000
4675,"[160, 19, 199]",2000
4676,"[160, 579, 217, 155, 607]",2000
4677,"[368, 546, 4, 469, 216, 57, 474, 414]",2000
4678,"[197, 217, 603, 155, 414, 607, 160, 294, 57]",2000
4679,"[160, 1, 288, 290, 225, 39, 59, 202, 368, 465, 19, 469, 409, 603, 571, 607]",2000
4680,"[19, 579, 101, 409, 603, 45, 414, 591]",2000
4681,"[1, 202, 140, 465, 19, 469, 217, 414, 160, 368, 57]",2000
4682,"[267, 19, 469, 474, 603, 414, 160, 225, 546, 288, 368]",2000
4683,"[96, 160, 217, 453, 202, 140, 79, 368, 465, 19, 244, 469, 57, 474, 414, 607]",2000
4684,"[59, 603, 19, 4]",2000
4685,"[414, 19, 155, 195]",2000
4686,"[469, 57, 188, 225]",2000
4687,"[288, 160, 290, 294, 202, 409, 368, 156, 469, 217, 603, 57, 414, 607]",2000
4688,"[453, 140, 19, 27, 414, 160, 101, 430, 115]",2000
4689,"[465, 19, 156, 217]",2000
4690,"[579, 603, 469, 57, 474, 587, 414]",2000
4691,"[368, 195, 294, 217, 140, 45]",2000
4692,"[160, 288, 96, 290, 39, 202, 587, 368, 19, 115, 469, 217, 603, 156, 414, 607]",2000
4693,"[1, 4, 140, 19, 27, 414, 160, 288, 294, 39, 45, 57, 195, 579, 202, 79, 591, 469, 217, 603, 607, 96, 224, 368]",2000
4694,"[217, 27, 156, 414, 224, 288, 39, 45, 57]",2000
4695,"[409, 603, 245]",2000
4696,"[288, 290, 294, 202, 409, 587, 19, 469, 216, 217, 603, 57, 414, 607]",2000
4697,"[299, 155]",2000
4698,"[1, 294, 39, 202, 140, 45, 368, 19, 469, 217, 27, 414]",2000
4699,"[19, 4, 216, 603, 156, 414]",2000
4700,"[160, 288, 217, 4, 294, 265, 202, 587, 45, 430, 368, 465, 19, 244, 469, 57, 603, 414]",2000
4701,"[265, 202, 587, 409, 603, 288, 290, 294, 59]",2000
4702,"[474, 579, 294]",2000
4703,"[587, 217, 27, 414, 607, 288, 355, 45, 57]",2000
4704,"[96, 1, 160, 217, 294, 140, 368, 19, 244, 469, 57, 474, 27, 414, 607]",2000
4705,"[160, 1, 453, 39, 265, 202, 299, 19, 115, 216, 155, 414, 607]",2000
4706,"[1, 195, 4, 453, 265, 202, 79, 591, 19, 469, 217, 603, 27, 155, 414, 607, 160, 288, 96, 101, 294, 39, 45, 368, 115, 57]",2000
4707,"[288, 368, 546, 292, 202, 79]",2000
4708,"[409, 290, 591]",2000
4709,"[1, 19, 217, 474, 603, 414, 607, 294, 368, 57, 571]",2000
4710,"[96, 288, 290, 202, 587, 140, 368, 244, 57, 59, 156, 414, 607]",2000
4711,"[160, 288, 290, 224, 45, 368, 19, 244, 469, 217, 474, 57, 414, 607]",2000
4712,"[57, 579, 430, 414]",2000
4713,"[115, 101, 591]",2000
4714,"[160, 288, 290, 96, 453, 27, 430, 19, 115, 217, 603, 414, 607]",2000
4715,"[195, 101, 267, 45, 115, 603]",2000
4716,"[290, 19, 4, 469, 59, 202, 603, 188]",2000
4717,"[160, 1, 290, 195, 288, 197, 225, 39, 4, 202, 45, 368, 19, 469, 409, 603, 414, 607]",2000
4718,"[1, 579, 453, 265, 202, 140, 79, 19, 469, 217, 603, 27, 414, 607, 160, 288, 96, 546, 355, 292, 294, 45, 368, 115, 244, 57, 59]",2000
4719,"[294, 202, 245, 216, 409, 603]",2000
4720,"[195, 579, 591, 603, 414, 160, 546, 45, 430]",2000
4721,"[96, 1, 368, 19, 199, 603, 591]",2000
4722,"[1, 579, 195, 453, 197, 4, 265, 202, 267, 79, 465, 19, 469, 217, 603, 27, 414, 607, 160, 288, 290, 96, 294, 39, 45, 368, 115, 244, 57, 59]",2000
4723,"[1, 19, 414, 160, 290, 294, 39, 45, 57, 59, 453, 197, 202, 79, 465, 469, 217, 474, 603, 607, 224, 368, 115, 244]",2000
4724,"[288, 290, 294, 202, 409, 587, 45, 19, 469, 216, 217, 603, 156, 414, 607]",2000
4725,"[453, 19, 216, 603, 414, 160, 288, 96, 430]",2000
4726,"[96, 140, 368, 465, 469]",2000
4727,"[288, 450, 217, 202, 587, 409, 368, 469, 216, 57, 603, 27, 414, 607]",2000
4728,"[160, 450, 571]",2000
4729,"[160, 290, 579, 115, 216, 27, 414]",2000
4730,"[224, 288, 1, 195, 294, 202, 587, 45, 19, 469, 57, 603, 156, 414, 607]",2000
4731,"[288, 1, 290, 294, 202, 409, 587, 19, 469, 216, 217, 603, 188, 414, 607]",2000
4732,"[160, 1, 288, 59, 202, 79, 368, 465, 115, 244, 19, 217, 603, 414]",2000
4733,"[288, 299, 19, 414]",2000
4734,"[1, 409, 156, 414, 290, 294, 39, 45, 57, 59, 453, 202, 79, 469, 217, 603, 96, 368, 115]",2000
4735,"[224, 288, 355, 217, 39, 587, 45, 57, 27, 156, 414, 607]",2000
4736,"[195, 324, 453, 414]",2000
4737,"[224, 265, 474, 414]",2000
4738,"[587, 19, 469, 27, 603, 156, 160, 57, 59]",2000
4739,"[591, 19, 217, 414, 160, 101, 294, 368, 244]",2000
4740,"[188, 469, 216, 409, 603, 587, 156, 59]",2000
4741,"[1, 265, 266, 19, 27, 156, 414, 160, 288, 294, 45, 57, 59, 579, 469, 217, 474, 96, 355, 368]",2000
4742,"[288, 96, 355, 217, 4, 294, 101, 265, 409, 267, 587, 115, 19, 57, 603, 155, 414, 607]",2000
4743,"[160, 199, 368, 19, 217, 57]",2000
4744,"[579, 195, 453, 19, 216, 603, 155, 414, 115]",2000
4745,"[1, 265, 266, 19, 27, 414, 160, 288, 294, 39, 45, 430, 57, 453, 202, 587, 469, 217, 603, 607, 368, 244]",2000
4746,"[265, 587, 19, 469, 474, 414, 160, 288, 546, 45, 368]",2000
4747,"[288, 409, 603, 571]",2000
4748,"[288, 224, 290, 225, 217, 294, 27, 202, 587, 368, 19, 469, 216, 57, 603, 414]",2000
4749,"[224, 4, 469, 294, 409, 414]",2000
4750,"[216, 603, 430, 414]",2000
4751,"[288, 96, 290, 160, 217, 453, 27, 587, 19, 244, 469, 216, 57, 603, 414, 607]",2000
4752,"[603, 546, 19, 469]",2000
4753,"[1, 290, 603, 59, 156, 414]",2000
4754,"[587, 140, 19, 217, 603, 414, 294, 45, 368, 57]",2000
4755,"[265, 202, 587, 409, 603, 156, 288, 290, 294, 59]",2000
4756,"[197, 202, 465, 469, 217, 27, 603, 414, 355, 368, 57]",2000
4757,"[96, 160, 465, 1, 57, 474]",2000
4758,"[160, 1, 96, 101, 299, 267, 591, 368, 19, 244, 216, 57, 603, 414]",2000
4759,"[160, 1, 299, 591, 19, 155]",2000
4760,"[368, 571, 294]",2000
4761,"[96, 202, 59, 4]",2000
4762,"[288, 1, 290, 294, 202, 409, 587, 19, 469, 216, 217, 603, 414, 57]",2000
4763,"[465, 19, 469, 216, 603, 156]",2000
4764,"[160, 1, 288, 546, 292, 265, 587, 45, 368, 19, 409, 474, 414]",2000
4765,"[1, 195, 202, 587, 19, 409, 603, 156, 414, 288, 57]",2000
4766,"[465, 19, 245, 217, 603, 267, 140, 414]",2000
4767,"[160, 1, 96, 195, 217, 453, 294, 202, 266, 140, 45, 368, 19, 244, 469, 57, 59, 414]",2000
4768,"[160, 288, 115, 216, 57, 414]",2000
4769,"[587, 19, 469, 217, 603, 156, 225, 57, 188]",2000
4770,"[579, 453, 469, 216, 474, 603, 414, 368, 57]",2000
4771,"[288, 224, 290, 225, 294, 39, 202, 409, 587, 19, 469, 216, 217, 603, 414, 607]",2000
4772,"[202, 587, 156, 414, 607, 96, 288, 368, 57]",2000
4773,"[288, 290, 4, 294, 202, 409, 587, 19, 469, 216, 217, 603, 414, 607]",2000
4774,"[453, 202, 216, 603, 414, 225, 294, 45, 57]",2000
4775,"[288, 368, 160, 469, 294, 217, 571, 414]",2000
4776,"[202, 217, 414, 160, 288, 290, 45, 244, 57]",2000
4777,"[587, 19, 469, 603, 414, 607, 224, 288, 290]",2000
4778,"[603, 267, 140, 414]",2000
4779,"[266, 603, 469]",2000
4780,"[294, 607, 217, 474, 603, 57]",2000
4781,"[409, 450, 587, 469]",2000
4782,"[368, 225, 469, 409, 202, 607]",2000
4783,"[160, 225, 288, 294, 39, 202, 45, 19, 115, 469, 216, 57, 155, 414]",2000
4784,"[19, 294, 409, 603, 587, 156]",2000
4785,"[1, 290, 195, 217, 197, 294, 225, 450, 265, 202, 587, 368, 19, 469, 57, 414, 607]",2000
4786,"[202, 587, 19, 217, 474, 57]",2000
4787,"[267, 19, 414, 160, 288, 290, 294, 45, 430, 57, 188, 579, 202, 587, 591, 469, 217, 603, 96, 224, 101]",2000
4788,"[450, 546, 333, 368, 57, 414]",2000
4789,"[453, 202, 465, 474, 603, 160, 368, 244, 57, 59]",2000
4790,"[224, 115, 19, 453, 57, 414]",2000
4791,"[1, 453, 155, 19, 603]",2000
4792,"[288, 224, 290, 202, 409, 587, 45, 19, 469, 216, 217, 603, 414, 607]",2000
4793,"[202, 587, 19, 469, 216, 603, 156, 288, 294, 244, 188]",2000
4794,"[225, 290, 4, 414]",2000
4795,"[368, 1, 571, 217]",2000
4796,"[217, 409, 587, 156]",2000
4797,"[57, 587, 59]",2000
4798,"[290, 333, 414]",2000
4799,"[1, 453, 101, 294, 603, 414]",2000
4800,"[265, 587, 155, 414]",2000
4801,"[453, 39, 202, 140, 19, 414]",2000
4802,"[579, 19, 453, 27, 414, 591]",2000
4803,"[288, 19, 469, 294, 216, 265, 156, 57]",2000
4804,"[225, 39, 202, 115, 469, 414]",2000
4805,"[355, 217, 27, 57, 603, 414]",2000
4806,"[265, 217, 27, 603, 156, 414, 288, 224, 290, 57, 59]",2000
4807,"[587, 19, 469, 216, 217, 409, 603, 156, 355]",2000
4808,"[465, 1, 217, 156, 414, 57]",2000
4809,"[288, 603, 202, 409, 587, 59, 156, 414]",2000
4810,"[288, 160, 290, 202, 587, 45, 368, 19, 469, 216, 409, 603, 414, 607]",2000
4811,"[216, 299, 333]",2000
4812,"[465, 202, 140, 294]",2000
4813,"[579, 294, 265, 45, 217]",2000
4814,"[288, 160, 290, 1, 546, 202, 368, 465, 115, 244, 469, 603, 414]",2000
4815,"[96, 1, 4, 19, 603]",2000
4816,"[140, 79, 368, 465, 217, 603]",2000
4817,"[1, 19, 414, 160, 288, 39, 45, 430, 57, 195, 579, 453, 202, 587, 591, 79, 469, 217, 603, 607, 224, 225, 368]",2000
4818,"[1, 140, 465, 217, 474, 414, 96, 160, 368, 244, 57]",2000
4819,"[225, 19, 469, 217, 603, 587, 188, 57]",2000
4820,"[587, 603, 579, 155]",2000
4821,"[1, 265, 267, 140, 19, 27, 414, 160, 288, 290, 294, 39, 299, 45, 57, 579, 202, 469, 217, 603, 96, 355, 368]",2000
4822,"[368, 19, 217, 571, 414, 607]",2000
4823,"[1, 202, 465, 469, 217, 603, 27, 156, 368, 57, 59]",2000
4824,"[224, 288, 1, 217, 202, 409, 19, 469, 216, 57, 603, 156, 571]",2000
4825,"[1, 4, 19, 27, 414, 160, 290, 294, 39, 45, 57, 195, 453, 197, 202, 587, 79, 469, 217, 603, 607, 96, 368]",2000
4826,"[160, 288, 290, 197, 202, 267, 45, 465, 19, 244, 469, 57, 59, 414]",2000
4827,"[27, 414, 160, 288, 290, 39, 299, 571, 450, 202, 79, 469, 217, 603, 607, 96, 225, 368, 115]",2000
4828,"[1, 579, 453, 19, 216, 414, 101, 39, 57]",2000
4829,"[1, 290, 216, 57, 45, 607]",2000
4830,"[160, 1, 4, 57, 603, 59, 414, 607]",2000
4831,"[1, 140, 19, 414, 160, 288, 57, 195, 453, 202, 79, 465, 216, 474, 603, 96, 368, 115, 244]",2000
4832,"[368, 195, 4, 101, 453, 603, 414, 591]",2000
4833,"[1, 19, 414, 160, 290, 294, 39, 45, 57, 59, 195, 453, 197, 202, 587, 79, 465, 469, 217, 603, 607, 96, 368, 115]",2000
4834,"[217, 101, 294, 409, 603, 414]",2000
4835,"[368, 465, 579, 217, 474, 140, 414, 57]",2000
4836,"[96, 288, 160, 195, 224, 453, 202, 155, 79, 368, 465, 19, 115, 469, 57, 603, 414, 607]",2000
4837,"[1, 195, 197, 202, 587, 19, 603, 414, 288, 290, 57]",2000
4838,"[288, 267, 368, 294]",2000
4839,"[265, 267, 19, 469, 474, 603, 414, 160, 225, 288, 368]",2000
4840,"[1, 265, 266, 19, 27, 414, 160, 288, 294, 39, 45, 430, 57, 453, 202, 587, 469, 217, 474, 603, 607, 368, 244]",2000
4841,"[1, 225, 45, 57]",2000
4842,"[1, 450, 195, 453, 265, 202, 79, 465, 19, 469, 216, 217, 603, 27, 414, 607, 160, 288, 96, 355, 294, 45, 368, 244, 57, 59]",2000
4843,"[1, 267, 140, 19, 155, 414, 160, 57, 195, 453, 79, 591, 216, 474, 603, 96, 101, 368, 115, 244]",2000
4844,"[96, 288, 290, 160, 579, 453, 430, 115, 19, 216, 217, 603, 27, 414, 607]",2000
4845,"[160, 1, 195, 19, 217, 59, 587, 414]",2000
4846,"[202, 140, 368, 465, 27, 414]",2000
4847,"[224, 290, 294, 202, 409, 587, 45, 607, 19, 244, 469, 216, 217, 603, 414, 57]",2000
4848,"[1, 19, 115, 409, 474, 414]",2000
4849,"[1, 140, 465, 217, 474, 414, 368, 244, 57]",2000
4850,"[202, 587, 156, 414, 607, 96, 288, 290, 368, 57, 59]",2000
4851,"[96, 288, 290, 4, 202, 140, 368, 244, 57, 59, 156, 414, 607]",2000
4852,"[587, 217, 156, 414, 607, 288, 355, 39, 57]",2000
4853,"[202, 587, 156, 414, 607, 96, 288, 290, 368, 244, 57]",2000
4854,"[267, 155, 244, 414]",2000
4855,"[96, 160, 288, 290, 1, 39, 27, 265, 202, 587, 59, 368, 19, 469, 217, 603, 414, 607]",2000
4856,"[368, 245, 414]",2000
4857,"[267, 140, 414, 591]",2000
4858,"[368, 96, 453, 216, 27, 299, 140, 414]",2000
4859,"[265, 465, 469, 217, 603, 156, 414, 368, 59]",2000
4860,"[288, 96, 290, 39, 202, 587, 45, 19, 469, 216, 409, 603, 57, 414, 607]",2000
4861,"[288, 409, 603, 195]",2000
4862,"[587, 217, 27, 156, 414, 607, 288, 224, 39, 45, 57]",2000
4863,"[217, 469, 294, 216, 409, 603, 587, 156]",2000
4864,"[409, 474, 414, 607]",2000
4865,"[45, 19, 469, 217, 571, 414]",2000
4866,"[1, 4, 265, 267, 19, 27, 414, 160, 288, 290, 294, 39, 45, 57, 202, 469, 216, 217, 603, 96, 224, 355, 368]",2000
4867,"[1, 265, 266, 19, 27, 414, 160, 288, 294, 45, 57, 469, 217, 474, 607, 225, 355, 368, 244]",2000
4868,"[160, 546, 294, 368, 414]",2000
4869,"[290, 27, 188]",2000
4870,"[1, 265, 19, 409, 27, 156, 414, 288, 160, 290, 294, 39, 57, 571, 195, 202, 587, 469, 217, 603, 607, 224, 225, 244]",2000
4871,"[288, 4, 45]",2000
4872,"[465, 19, 469, 216, 414, 288, 290, 115, 57]",2000
4873,"[19, 453, 202, 155, 414, 591]",2000
4874,"[160, 288, 355, 217, 294, 265, 202, 140, 45, 430, 19, 469, 57, 27, 414]",2000
4875,"[288, 160, 1, 96, 217, 453, 140, 45, 368, 19, 244, 469, 115, 57, 474, 27, 414, 607]",2000
4876,"[288, 224, 195, 217, 197, 294, 39, 292, 202, 368, 19, 469, 216, 57, 155, 414, 607]",2000
4877,"[160, 368, 197, 294, 469, 603]",2000
4878,"[96, 288, 355, 265, 57]",2000
4879,"[368, 465, 579, 19, 4, 603, 414, 591]",2000
4880,"[1, 453, 202, 591, 19, 216, 414, 160, 101, 39, 57]",2000
4881,"[1, 265, 19, 414, 160, 288, 294, 39, 45, 57, 59, 453, 202, 469, 217, 474, 603, 607, 96, 368, 115, 244]",2000
4882,"[603, 290, 195, 156]",2000
4883,"[288, 96, 355, 217, 294, 265, 587, 115, 19, 57, 603, 155, 414, 607]",2000
4884,"[453, 587, 140, 474, 607, 160, 294, 45, 368, 57]",2000
4885,"[579, 19, 216, 217, 414, 160, 39, 45, 57]",2000
4886,"[465, 19, 469, 603, 414, 160, 546, 294, 368]",2000
4887,"[1, 195, 469, 217, 603, 156, 414, 290, 57]",2000
4888,"[160, 368, 225, 19, 57, 267, 333, 414]",2000
4889,"[1, 4, 19, 27, 414, 160, 294, 39, 45, 57, 59, 469, 216, 217, 603, 96, 225, 355, 368]",2000
4890,"[465, 1, 19, 216, 217, 409, 156, 57]",2000
4891,"[160, 450, 217, 294, 202, 587, 45, 430, 19, 469, 216, 57, 474, 414]",2000
4892,"[160, 579, 39, 217, 27, 414]",2000
4893,"[160, 19, 294, 27, 217, 202, 299, 414]",2000
4894,"[1, 265, 19, 27, 414, 288, 160, 294, 39, 57, 571, 195, 202, 587, 591, 469, 217, 603, 607, 224, 225, 96, 101, 244]",2000
4895,"[1, 465, 603, 217, 59, 202, 27, 156]",2000
4896,"[160, 579, 453, 101, 299, 333, 591, 368, 465, 19, 603, 414]",2000
4897,"[1, 265, 19, 27, 414, 160, 288, 294, 39, 45, 57, 453, 202, 591, 469, 216, 217, 603, 607, 101, 368, 244]",2000
4898,"[225, 290, 216, 603, 156, 414]",2000
4899,"[290, 450, 294, 202, 409, 587, 45, 19, 469, 216, 217, 603, 414, 607]",2000
4900,"[197, 469, 603, 414, 288, 160, 290, 45, 57]",2000
4901,"[1, 217, 587, 465, 19, 409]",2000
4902,"[224, 288, 1, 225, 217, 195, 294, 202, 587, 19, 469, 57, 603, 156, 414, 607]",2000
4903,"[290, 217, 294, 202, 587, 140, 45, 409, 368, 19, 469, 57, 603, 414]",2000
4904,"[1, 294, 603, 156, 45, 414]",2000
4905,"[450, 453, 45, 591, 19, 414]",2000
4906,"[265, 603, 27, 414, 288, 96, 355, 115, 57]",2000
4907,"[4, 265, 217, 474, 603, 156, 414, 294, 57]",2000
4908,"[1, 265, 19, 155, 414, 160, 288, 294, 39, 45, 57, 195, 197, 202, 587, 79, 469, 217, 603, 607, 96, 368, 115]",2000
4909,"[265, 19, 414, 160, 288, 39, 45, 57, 195, 453, 202, 587, 469, 217, 603, 607, 96, 225, 368, 115, 244]",2000
4910,"[603, 202, 59, 140]",2000
4911,"[197, 409, 603, 156, 414, 57]",2000
4912,"[1, 140, 19, 27, 414, 160, 288, 45, 57, 59, 450, 579, 453, 202, 465, 469, 216, 217, 603, 96, 224, 368, 244]",2000
4913,"[160, 224, 225, 290, 4, 45, 368, 19, 469, 216, 57, 474, 414, 607]",2000
4914,"[224, 225, 290, 195, 4, 294, 265, 202, 368, 19, 469, 217, 474, 414, 607]",2000
4915,"[225, 217, 294, 587, 140, 45, 368, 19, 244, 469, 216, 57, 603, 414]",2000
4916,"[197, 202, 217, 474, 603]",2000
4917,"[603, 474, 414, 294]",2000
4918,"[96, 453, 265, 57, 474, 603]",2000
4919,"[1, 265, 19, 27, 414, 160, 288, 290, 39, 299, 57, 450, 197, 202, 79, 465, 469, 217, 603, 607, 96, 368, 115, 244]",2000
4920,"[290, 39, 57, 474, 45, 607]",2000
4921,"[160, 115, 19, 453, 430, 27, 140, 414]",2000
4922,"[202, 587, 19, 217, 474, 224, 288, 45, 57]",2000
4923,"[224, 288, 96, 1, 217, 160, 294, 39, 59, 202, 368, 19, 469, 57, 603, 27, 414, 607]",2000
4924,"[96, 579, 288, 19]",2000
4925,"[288, 224, 96, 195, 294, 202, 368, 19, 469, 216, 217, 57, 414, 607]",2000
4926,"[288, 224, 225, 217, 294, 202, 587, 430, 368, 19, 469, 57, 603, 27, 414, 607]",2000
4927,"[453, 115, 333]",2000
4928,"[1, 265, 19, 27, 414, 160, 288, 290, 546, 294, 39, 45, 57, 59, 453, 202, 465, 469, 217, 603, 607, 368, 244]",2000
4929,"[288, 160, 1, 195, 267, 45, 368, 465, 19, 469, 57, 603, 414]",2000
4930,"[1, 587, 469, 216, 217, 409, 603, 414, 546, 45, 57]",2000
4931,"[288, 225, 224, 294, 39, 202, 19, 469, 217, 603, 156, 414, 57]",2000
4932,"[160, 1, 224, 217, 453, 39, 202, 587, 45, 430, 19, 469, 216, 57, 603, 156, 414, 607]",2000
4933,"[453, 19, 216, 217, 27, 414, 607, 160, 115]",2000
4934,"[1, 265, 19, 27, 414, 160, 288, 45, 57, 453, 202, 469, 217, 474, 603, 607, 368, 115, 244]",2000
4935,"[368, 59, 4, 414]",2000
4936,"[199, 202, 368, 19, 603]",2000
4937,"[603, 290, 571, 414]",2000
4938,"[368, 409, 101, 414]",2000
4939,"[1, 19, 195, 101, 453, 216, 414, 607]",2000
4940,"[156, 19, 140, 57]",2000
4941,"[216, 57, 469, 79]",2000
4942,"[96, 1, 160, 224, 217, 225, 294, 4, 39, 59, 19, 469, 216, 57, 603, 27, 156, 414]",2000
4943,"[96, 1, 160, 288, 294, 202, 368, 469, 217, 414]",2000
4944,"[160, 546, 216]",2000
4945,"[96, 1, 225, 290, 368, 465, 469, 603, 59, 414, 607]",2000
4946,"[453, 101, 202, 591, 603, 414]",2000
4947,"[1, 265, 19, 27, 156, 414, 160, 288, 294, 39, 45, 57, 453, 202, 587, 79, 469, 217, 603, 607, 225, 368, 244]",2000
4948,"[288, 225, 450, 217, 294, 587, 368, 19, 469, 57, 474, 603, 414, 607]",2000
4949,"[160, 465, 115, 217, 59]",2000
4950,"[1, 4, 265, 19, 27, 414, 160, 288, 294, 39, 45, 57, 195, 453, 202, 587, 79, 591, 469, 217, 603, 607, 96, 368]",2000
4951,"[288, 160, 224, 217, 4, 45, 368, 19, 244, 469, 57, 474, 414, 607]",2000
4952,"[195, 453, 299, 115, 414]",2000
4953,"[288, 265, 266, 368, 474, 414]",2000
4954,"[224, 288, 195, 217, 197, 294, 39, 265, 202, 368, 19, 469, 57, 155, 414, 607]",2000
4955,"[1, 290, 217, 294, 202, 587, 409, 19, 469, 57, 603, 27, 414]",2000
4956,"[1, 290, 202, 603, 155, 414]",2000
4957,"[1, 587, 19, 469, 216, 409, 217, 603, 156, 414, 224]",2000
4958,"[160, 225, 546, 217, 294, 587, 45, 368, 19, 244, 469, 57, 414]",2000
4959,"[19, 292, 45]",2000
4960,"[1, 450, 587, 19, 469, 217, 409, 603, 39]",2000
4961,"[1, 4, 453, 469, 216, 603, 414, 294, 115]",2000
4962,"[195, 217, 197, 294, 265, 202, 587, 45, 19, 469, 57, 603, 27, 414]",2000
4963,"[1, 453, 19, 216, 155, 414, 225, 294, 45, 115]",2000
4964,"[288, 368, 19, 4, 202, 603, 45]",2000
4965,"[96, 160, 1, 195, 453, 101, 267, 140, 155, 79, 368, 19, 244, 115, 216, 57, 603, 414]",2000
4966,"[216, 1, 414, 591]",2000
4967,"[160, 465, 288, 294]",2000
4968,"[216, 450, 202]",2000
4969,"[224, 225, 290, 195, 4, 294, 265, 202, 409, 587, 368, 19, 469, 217, 414, 607]",2000
4970,"[160, 546, 19, 217, 27, 414, 57]",2000
4971,"[57, 299, 244, 414]",2000
4972,"[57, 414, 4, 140]",2000
4973,"[450, 4, 453, 19, 469, 216, 474, 603, 414, 39, 45]",2000
4974,"[265, 368, 465, 115, 409]",2000
4975,"[1, 290, 217, 197, 294, 202, 587, 409, 19, 469, 57, 603, 414]",2000
4976,"[1, 195, 453, 265, 202, 587, 19, 469, 217, 409, 603, 27, 155, 414, 607, 160, 288, 96, 290, 355, 294, 39, 45, 368, 115, 57]",2000
4977,"[1, 265, 19, 27, 156, 414, 160, 288, 290, 39, 59, 202, 587, 469, 217, 603, 607, 96, 368]",2000
4978,"[197, 202, 19, 469, 216, 156, 224, 294, 571]",2000
4979,"[160, 225, 288, 290, 4, 224, 79, 368, 19, 469, 57, 474, 414, 607]",2000
4980,"[1, 202, 19, 216, 155, 414, 607, 160, 299]",2000
4981,"[288, 450, 469, 216, 409, 414]",2000
4982,"[19, 294, 39, 202, 27, 140, 45, 414]",2000
4983,"[465, 19, 469, 216, 217, 290, 57, 59, 188]",2000
4984,"[1, 19, 27, 156, 414, 160, 288, 294, 45, 57, 202, 587, 469, 217, 603, 607, 96, 225, 368, 244]",2000
4985,"[160, 288, 290, 1, 195, 265, 202, 59, 19, 469, 217, 603, 414, 607]",2000
4986,"[288, 1, 225, 409, 202, 19, 469, 216, 217, 603, 156, 571, 57]",2000
4987,"[4, 587, 414, 607, 96, 288, 290, 368, 244, 57]",2000
4988,"[450, 19, 469, 216, 474, 155, 414, 45, 57]",2000
4989,"[160, 225, 450, 195, 217, 294, 45, 19, 469, 216, 57, 474, 414]",2000
4990,"[39, 587, 57, 27, 156, 414]",2000
4991,"[224, 288, 355, 603, 414]",2000
4992,"[288, 59, 27, 265, 603, 156, 414, 57]",2000
4993,"[225, 290, 450, 294, 265, 202, 587, 368, 19, 469, 217, 474, 414, 607]",2000
4994,"[216, 57, 156, 465]",2000
4995,"[160, 4, 265, 244, 603]",2000
4996,"[267, 19, 469, 409, 603, 414, 294, 45, 57]",2000
4997,"[160, 195, 453, 140, 368, 19, 244, 469, 217, 414, 607]",2000
4998,"[160, 368, 453, 57, 474, 603, 140, 607]",2000
4999,"[288, 409, 19, 368]",2000
5000,"[4, 469, 244, 603, 27, 414]",2000
5001,"[57, 579, 245]",2000
5002,"[140, 465, 217, 474, 414, 96, 160, 368, 244, 57, 59]",2000
5003,"[217, 57, 27, 156, 607]",2000
5004,"[216, 225, 409, 156]",2000
5005,"[45, 217, 603, 245]",2000
5006,"[19, 469, 217, 155, 414, 160, 294, 115, 57]",2000
5007,"[288, 19, 294, 409, 603, 156]",2000
5008,"[288, 27, 156, 469]",2000
5009,"[587, 19, 469, 474, 414, 160, 288, 546, 368]",2000
5010,"[288, 160, 290, 1, 59, 202, 368, 465, 115, 244, 603, 414]",2000
5011,"[216, 202, 324]",2000
5012,"[216, 474, 45, 39]",2000
5013,"[304, 294]",2000
5014,"[288, 1, 290, 225, 39, 202, 409, 19, 469, 216, 217, 414, 57]",2000
5015,"[1, 195, 197, 453, 202, 587, 79, 19, 469, 217, 409, 603, 156, 414, 607, 96, 160, 290, 288, 225, 294, 39, 45, 368, 57]",2000
5016,"[453, 140, 19, 216, 27, 414, 160, 39, 45, 57]",2000
5017,"[1, 188, 57, 607]",2000
5018,"[1, 450, 579, 195, 453, 4, 265, 202, 267, 465, 19, 469, 217, 409, 603, 414, 607, 96, 160, 288, 290, 224, 39, 45, 368, 115, 244, 57, 59]",2000
5019,"[195, 202, 140, 465, 469, 217, 414, 96, 368]",2000
