,0,period
179,"[512, 6, 8, 524, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
180,"[512, 5, 6, 262, 8, 524, 14, 273, 530, 541, 38, 43, 559, 565, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 109, 117, 373, 121, 379, 385, 395, 402, 404, 411, 162, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235]",1996
181,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 584, 588, 592, 81, 602, 604, 94, 609, 102, 109, 117, 121, 126, 133, 134, 136, 142, 162, 170, 173, 174, 176, 179, 181, 192, 229, 235, 240, 242, 243, 262, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 436, 444, 446, 447, 455, 458, 470, 476, 485, 486, 498, 507]",1996
182,"[512, 321, 192, 130, 6, 455, 584, 136, 458, 588, 142, 468, 470, 536, 602, 411, 26, 94, 353, 162, 99, 229, 43, 429, 46, 174, 242, 179, 117, 373, 181, 56, 121, 58, 574, 447]",1996
183,"[130, 6, 136, 584, 458, 8, 588, 574, 592, 468, 470, 602, 411, 347, 284, 94, 353, 609, 35, 485, 43, 107, 46, 174, 240, 242, 179, 498, 117, 373, 374, 56, 569, 58, 444, 126]",1996
184,"[512, 130, 386, 6, 8, 136, 142, 145, 530, 404, 536, 411, 37, 38, 40, 170, 43, 429, 46, 559, 174, 176, 179, 436, 566, 56, 58, 446, 447, 574, 321, 191, 192, 455, 584, 458, 588, 468, 340, 470, 602, 347, 604, 94, 353, 609, 99, 485, 486, 107, 240, 498, 242, 117, 373, 121, 379, 126]",1996
185,"[512, 386, 133, 6, 134, 8, 136, 524, 14, 142, 273, 402, 530, 404, 26, 411, 541, 38, 170, 46, 176, 179, 436, 181, 54, 56, 314, 444, 574, 446, 192, 321, 447, 455, 584, 588, 592, 602, 604, 349, 94, 353, 229, 486, 102, 485, 235, 109, 242, 117, 373, 507, 126]",1996
186,"[6, 8, 524, 26, 284, 541, 31, 43, 46, 559, 566, 56, 569, 314, 584, 588, 592, 81, 340, 602, 347, 349, 94, 353, 609, 99, 117, 385, 386, 136, 395, 411, 170, 173, 174, 176, 181, 446, 447, 192, 458, 470, 476, 229, 485, 486, 235, 240, 498, 243]",1996
187,"[512, 5, 6, 262, 8, 524, 14, 273, 530, 541, 38, 43, 559, 565, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 102, 109, 117, 373, 121, 379, 385, 395, 402, 404, 411, 162, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235, 240]",1996
188,"[385, 321, 386, 5, 6, 262, 8, 458, 588, 592, 273, 404, 470, 602, 411, 284, 94, 58, 229, 38, 102, 486, 235, 109, 181, 565, 566, 117, 373, 314, 379, 444, 501, 446, 54]",1996
189,"[321, 6, 455, 584, 136, 458, 8, 262, 395, 142, 273, 530, 404, 602, 411, 284, 476, 58, 229, 102, 38, 40, 235, 109, 174, 436, 117, 373, 121, 314, 446]",1996
190,"[6, 284, 35, 38, 40, 43, 46, 559, 54, 58, 574, 321, 584, 592, 347, 604, 117, 126, 385, 130, 136, 394, 395, 145, 404, 170, 429, 174, 436, 181, 446, 447, 455, 458, 470, 476, 485, 240, 498, 507]",1996
191,"[5, 6, 455, 8, 584, 395, 142, 273, 404, 470, 602, 411, 347, 476, 94, 349, 229, 170, 235, 43, 109, 174, 559, 240, 436, 181, 565, 117, 373, 379, 446]",1996
192,"[512, 385, 130, 5, 6, 134, 136, 394, 395, 142, 273, 145, 284, 541, 35, 38, 40, 170, 43, 173, 174, 559, 429, 46, 436, 181, 54, 569, 314, 58, 444, 574, 447, 446, 321, 455, 584, 458, 592, 468, 340, 470, 347, 604, 476, 349, 353, 235, 240, 243, 117, 507, 126]",1996
193,"[512, 6, 14, 26, 541, 43, 46, 54, 56, 58, 321, 584, 588, 81, 602, 604, 94, 353, 609, 99, 102, 109, 117, 373, 121, 126, 386, 133, 134, 411, 174, 179, 444, 446, 447, 192, 191, 455, 468, 470, 229, 486]",1996
194,"[512, 6, 262, 536, 26, 43, 46, 56, 58, 574, 321, 584, 588, 592, 602, 94, 353, 99, 117, 373, 121, 130, 136, 394, 142, 411, 162, 429, 174, 179, 181, 447, 192, 455, 458, 468, 470, 229, 240, 242]",1996
195,"[512, 385, 386, 133, 6, 5, 8, 394, 395, 524, 142, 14, 273, 530, 402, 404, 536, 411, 284, 541, 38, 170, 43, 173, 174, 559, 176, 179, 436, 181, 54, 566, 56, 565, 58, 314, 444, 569, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 609, 229, 102, 486, 235, 109, 240, 498, 243, 117, 373, 507, 121, 379, 126]",1996
196,"[386, 5, 8, 174, 559, 181, 446, 191, 584, 470, 602, 347, 604, 94, 353, 235, 109, 240, 117, 507]",1996
197,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 35, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 262, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
198,"[512, 385, 5, 6, 134, 8, 136, 133, 395, 524, 142, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 179, 436, 181, 566, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 486, 235, 109, 240, 498, 117, 373, 507, 379, 126]",1996
199,"[321, 385, 6, 584, 458, 524, 402, 470, 284, 31, 229, 38, 486, 170, 235, 174, 559, 240, 243, 117, 566, 373, 58]",1996
200,"[512, 192, 386, 133, 6, 134, 584, 588, 14, 81, 468, 470, 26, 411, 602, 541, 94, 353, 126, 102, 486, 43, 109, 179, 117, 373, 54, 56, 121, 58, 444, 446, 191]",1996
201,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 35, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
202,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 394, 524, 142, 262, 14, 273, 530, 402, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 176, 179, 436, 181, 54, 566, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 486, 235, 109, 240, 498, 243, 117, 373, 507, 379, 126]",1996
203,"[130, 386, 6, 136, 395, 524, 273, 530, 402, 536, 411, 284, 541, 37, 38, 40, 43, 173, 174, 559, 176, 179, 54, 566, 56, 569, 314, 574, 447, 446, 455, 584, 458, 592, 81, 340, 470, 602, 604, 476, 94, 609, 229, 102, 486, 485, 107, 235, 109, 240, 242, 117, 126]",1996
204,"[6, 8, 136, 584, 395, 588, 592, 81, 470, 602, 411, 284, 347, 94, 349, 353, 609, 99, 485, 486, 43, 46, 174, 176, 240, 498, 117, 566, 56, 569, 446]",1996
205,"[512, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
206,"[512, 385, 386, 5, 6, 134, 8, 136, 133, 395, 524, 142, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 46, 559, 174, 179, 436, 181, 54, 566, 56, 58, 314, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 604, 353, 609, 229, 102, 486, 485, 235, 109, 240, 498, 242, 117, 373, 507, 121, 379, 126]",1996
207,"[512, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
208,"[5, 458, 14, 468, 470, 602, 347, 94, 353, 35, 38, 102, 486, 109, 46, 242, 117, 566, 121, 58, 507, 446]",1996
209,"[512, 386, 446, 133, 262, 455, 136, 584, 588, 530, 536, 26, 411, 602, 604, 229, 485, 38, 235, 109, 46, 242, 179, 117, 373, 126, 444, 574]",1996
210,"[512, 385, 5, 6, 133, 8, 262, 395, 14, 142, 273, 402, 530, 404, 536, 411, 284, 541, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 81, 340, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 117, 373, 507, 121, 379, 126]",1996
211,"[5, 6, 273, 284, 541, 38, 40, 43, 559, 54, 56, 314, 574, 321, 584, 602, 604, 94, 109, 117, 373, 126, 385, 386, 130, 136, 394, 395, 170, 173, 174, 179, 436, 444, 447, 470, 229, 235, 240]",1996
212,"[512, 130, 386, 6, 136, 8, 142, 145, 530, 404, 536, 411, 162, 37, 38, 40, 170, 43, 429, 46, 174, 559, 176, 179, 436, 566, 56, 58, 446, 191, 574, 447, 321, 192, 455, 584, 458, 588, 468, 340, 470, 602, 347, 604, 94, 353, 609, 99, 485, 486, 107, 240, 242, 498, 117, 373, 121, 379, 126]",1996
213,"[512, 385, 386, 133, 6, 134, 8, 136, 524, 14, 142, 273, 402, 404, 536, 26, 411, 541, 38, 170, 46, 176, 179, 436, 181, 54, 56, 314, 444, 446, 447, 192, 321, 574, 455, 584, 588, 592, 602, 604, 349, 94, 353, 229, 102, 486, 485, 235, 109, 242, 117, 373, 507, 126]",1996
214,"[512, 385, 386, 133, 6, 134, 8, 136, 262, 524, 14, 142, 273, 402, 530, 404, 536, 26, 411, 541, 37, 38, 170, 46, 176, 179, 436, 181, 54, 56, 314, 444, 446, 574, 192, 447, 321, 455, 584, 588, 592, 602, 604, 349, 94, 353, 229, 102, 486, 485, 235, 109, 242, 117, 373, 507, 126]",1996
215,"[512, 130, 386, 133, 6, 134, 8, 136, 5, 394, 524, 273, 530, 404, 536, 26, 411, 541, 38, 40, 170, 43, 173, 46, 174, 559, 176, 179, 436, 181, 566, 56, 58, 444, 446, 447, 192, 321, 455, 584, 458, 588, 592, 340, 468, 470, 602, 347, 604, 349, 94, 353, 609, 99, 229, 102, 485, 486, 107, 235, 109, 240, 242, 498, 117, 373, 507, 121, 379, 126]",1996
216,"[512, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 102, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 170, 173, 174, 176, 179, 181, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 470, 476, 485, 486, 498, 507]",1996
217,"[512, 262, 530, 26, 35, 38, 40, 43, 46, 565, 566, 58, 574, 584, 588, 602, 604, 109, 117, 373, 126, 130, 386, 133, 136, 145, 411, 429, 174, 179, 444, 446, 191, 455, 458, 468, 470, 476, 485, 229, 235, 498, 242]",1996
218,"[386, 130, 6, 136, 395, 524, 273, 402, 145, 530, 536, 411, 284, 541, 37, 38, 40, 43, 173, 174, 559, 176, 429, 179, 566, 54, 56, 569, 314, 446, 447, 574, 455, 584, 458, 592, 81, 340, 470, 602, 476, 604, 94, 609, 229, 102, 485, 486, 235, 107, 109, 240, 242, 117, 374, 126]",1996
219,"[512, 6, 14, 26, 541, 43, 46, 54, 56, 58, 321, 584, 588, 81, 340, 602, 604, 94, 353, 609, 99, 102, 109, 117, 373, 121, 126, 385, 386, 133, 134, 411, 174, 179, 444, 446, 191, 192, 447, 455, 468, 470, 229, 486]",1996
220,"[6, 455, 136, 584, 592, 273, 347, 604, 284, 94, 353, 99, 229, 38, 40, 43, 235, 46, 559, 240, 174, 436, 373, 181, 121, 58]",1996
221,"[5, 6, 8, 273, 40, 43, 559, 565, 584, 602, 347, 604, 349, 94, 353, 109, 117, 373, 379, 126, 386, 136, 395, 142, 404, 411, 170, 174, 179, 436, 181, 446, 455, 470, 476, 229, 235, 240, 498, 507]",1996
222,"[512, 385, 6, 273, 284, 46, 174, 559, 54, 314, 58, 446, 468, 470, 347, 476, 604, 353, 235, 117]",1996
223,"[512, 385, 133, 6, 5, 8, 134, 136, 395, 14, 273, 402, 530, 404, 536, 411, 284, 541, 38, 40, 170, 43, 173, 174, 559, 46, 179, 436, 181, 566, 565, 54, 56, 314, 58, 444, 446, 447, 321, 455, 584, 458, 588, 592, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 121, 379, 126]",1996
224,"[512, 6, 134, 136, 584, 574, 142, 468, 470, 347, 284, 541, 353, 126, 58, 43, 181, 54, 117, 121, 314, 507, 444, 446]",1996
225,"[512, 386, 133, 6, 584, 8, 524, 588, 142, 14, 402, 404, 470, 602, 411, 284, 541, 347, 94, 58, 102, 486, 43, 109, 181, 117, 565, 373, 121, 314, 379, 444, 446]",1996
226,"[512, 6, 8, 524, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 273, 284, 314, 321, 340, 347, 353, 373, 374, 379, 386, 394, 395, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
227,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 31, 35, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
228,"[6, 584, 524, 14, 142, 404, 602, 411, 541, 162, 229, 38, 235, 174, 559, 436, 117, 373, 121, 58, 446, 447]",1996
229,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 262, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
230,"[192, 6, 455, 8, 136, 592, 468, 602, 411, 604, 284, 94, 353, 38, 102, 40, 43, 107, 429, 174, 559, 240, 109, 242, 46, 436, 181, 117, 566, 121]",1996
231,"[5, 6, 8, 273, 40, 43, 559, 565, 584, 602, 347, 604, 349, 94, 353, 109, 117, 373, 379, 126, 386, 136, 394, 395, 142, 404, 411, 170, 174, 179, 436, 181, 446, 455, 470, 476, 229, 235, 240, 498]",1996
232,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 35, 37, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 262, 284, 314, 321, 340, 347, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
233,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 31, 38, 40, 43, 46, 559, 565, 54, 566, 56, 569, 58, 584, 588, 592, 81, 602, 604, 94, 609, 102, 109, 117, 121, 126, 133, 134, 136, 142, 170, 173, 174, 176, 179, 181, 192, 229, 235, 240, 242, 243, 273, 284, 314, 321, 340, 347, 349, 353, 373, 379, 385, 386, 395, 402, 404, 411, 436, 444, 446, 447, 455, 458, 470, 476, 486, 498, 507]",1996
234,"[512, 192, 321, 6, 455, 584, 136, 458, 262, 588, 142, 592, 468, 470, 536, 26, 411, 602, 94, 353, 99, 229, 43, 46, 174, 240, 179, 117, 373, 181, 56, 121, 58, 447]",1996
235,"[6, 262, 8, 524, 26, 284, 541, 43, 46, 559, 566, 56, 569, 314, 584, 588, 592, 81, 340, 602, 347, 349, 94, 353, 609, 117, 385, 386, 136, 395, 411, 170, 174, 181, 446, 447, 192, 458, 470, 476, 229, 485, 235, 240, 498]",1996
236,"[512, 385, 5, 6, 262, 8, 133, 395, 524, 14, 142, 273, 402, 530, 404, 411, 284, 541, 162, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 314, 58, 446, 447, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 498, 117, 373, 121, 379, 126]",1996
237,"[386, 6, 136, 402, 541, 436, 181, 314, 58, 447, 191, 584, 592, 602, 604, 353, 99, 102, 486, 117]",1996
238,"[6, 8, 14, 284, 35, 40, 43, 46, 565, 566, 56, 569, 58, 574, 321, 584, 588, 592, 81, 602, 347, 349, 94, 353, 609, 102, 107, 109, 117, 373, 374, 126, 130, 134, 136, 395, 142, 411, 174, 176, 179, 436, 444, 446, 468, 470, 485, 486, 240, 242, 498]",1996
239,"[512, 130, 386, 446, 133, 455, 136, 584, 458, 588, 468, 470, 536, 26, 411, 602, 604, 162, 126, 229, 43, 429, 46, 174, 109, 242, 179, 498, 117, 373, 565, 121, 58, 444, 574, 191]",1996
240,"[512, 385, 386, 5, 6, 262, 8, 133, 394, 395, 524, 14, 142, 273, 402, 530, 404, 411, 284, 541, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 314, 58, 446, 447, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 498, 117, 373, 507, 121, 379, 126]",1996
241,"[5, 6, 273, 284, 541, 38, 40, 43, 559, 54, 56, 314, 574, 321, 584, 602, 604, 94, 107, 109, 117, 373, 126, 385, 386, 130, 136, 394, 395, 170, 173, 174, 179, 436, 444, 447, 468, 470, 229, 235, 240, 242, 243]",1996
242,"[512, 386, 133, 6, 134, 8, 136, 524, 142, 14, 273, 402, 530, 404, 536, 26, 411, 541, 38, 170, 46, 176, 179, 436, 181, 54, 56, 314, 444, 446, 574, 192, 321, 447, 455, 584, 588, 592, 602, 604, 349, 94, 353, 229, 102, 486, 485, 235, 109, 242, 117, 373, 507, 126]",1996
243,"[455, 136, 584, 395, 592, 470, 284, 604, 94, 353, 99, 102, 170, 43, 429, 174, 559, 240, 179, 436, 181, 54, 117, 56, 243, 565, 447]",1996
244,"[512, 130, 5, 262, 455, 136, 574, 584, 458, 145, 530, 468, 470, 602, 411, 604, 476, 35, 58, 485, 38, 40, 43, 235, 429, 174, 46, 498, 179, 117, 121, 126, 444, 446, 191]",1996
245,"[512, 385, 5, 6, 134, 8, 136, 395, 524, 14, 142, 273, 402, 530, 404, 411, 284, 541, 38, 40, 170, 43, 173, 174, 559, 46, 179, 436, 181, 566, 565, 314, 58, 446, 447, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 121, 379, 126]",1996
246,"[5, 6, 8, 273, 26, 40, 43, 559, 565, 584, 602, 347, 604, 349, 94, 353, 109, 117, 373, 379, 126, 386, 136, 394, 395, 142, 404, 411, 170, 174, 179, 436, 181, 446, 191, 455, 470, 476, 229, 235, 240, 498, 507]",1996
247,"[6, 8, 14, 530, 284, 35, 38, 40, 43, 46, 559, 54, 58, 574, 321, 584, 592, 602, 347, 604, 609, 99, 117, 379, 126, 385, 130, 136, 394, 395, 145, 404, 411, 170, 429, 174, 179, 436, 181, 446, 447, 191, 455, 458, 470, 476, 485, 240, 498]",1996
248,"[321, 6, 136, 584, 524, 14, 592, 470, 602, 347, 284, 541, 94, 604, 353, 229, 40, 559, 240, 179, 565, 117, 373, 56, 121, 58, 379]",1996
249,"[512, 321, 386, 8, 584, 395, 524, 14, 592, 273, 402, 530, 602, 411, 476, 349, 94, 541, 229, 38, 102, 170, 235, 173, 109, 243, 436, 117, 373, 54, 444, 446, 447]",1996
250,"[5, 455, 136, 458, 468, 470, 602, 411, 162, 35, 38, 40, 429, 109, 46, 242, 117, 566, 373, 121, 58, 444, 446]",1996
251,"[512, 385, 386, 133, 6, 134, 8, 136, 524, 142, 273, 530, 402, 404, 536, 411, 541, 38, 170, 46, 179, 436, 181, 54, 56, 314, 444, 446, 447, 321, 455, 584, 588, 592, 602, 604, 349, 94, 353, 229, 102, 486, 485, 235, 109, 242, 117, 373, 507, 126]",1996
252,"[512, 321, 192, 130, 6, 455, 584, 136, 458, 588, 142, 592, 468, 470, 602, 411, 26, 94, 353, 99, 229, 43, 429, 46, 174, 240, 242, 179, 117, 373, 181, 56, 121, 58, 574, 447]",1996
253,"[512, 5, 6, 8, 524, 14, 530, 536, 26, 541, 31, 35, 37, 38, 40, 43, 46, 559, 565, 566, 54, 56, 569, 58, 574, 584, 588, 592, 81, 602, 604, 94, 609, 99, 102, 107, 109, 117, 121, 126, 130, 133, 134, 136, 142, 145, 162, 170, 173, 174, 176, 179, 181, 191, 192, 229, 235, 240, 242, 243, 262, 273, 284, 314, 321, 340, 347, 349, 353, 373, 374, 379, 385, 386, 394, 395, 402, 404, 411, 429, 436, 444, 446, 447, 455, 458, 468, 470, 476, 485, 486, 498, 507]",1996
254,"[512, 130, 386, 6, 134, 8, 136, 394, 395, 524, 145, 404, 26, 411, 284, 541, 38, 40, 170, 43, 429, 46, 179, 566, 56, 314, 58, 444, 446, 321, 584, 458, 588, 592, 81, 468, 340, 470, 602, 347, 604, 94, 609, 485, 486, 235, 107, 240, 498, 242, 373, 374, 379, 126]",1996
255,"[385, 130, 386, 133, 6, 134, 136, 8, 5, 394, 524, 14, 145, 26, 284, 541, 162, 37, 38, 40, 170, 43, 173, 46, 174, 176, 559, 179, 565, 56, 569, 58, 314, 574, 446, 447, 321, 191, 584, 458, 592, 81, 468, 340, 470, 507, 602, 347, 476, 604, 94, 353, 99, 229, 102, 486, 107, 235, 109, 240, 242, 498, 243, 117, 373, 374, 379, 126]",1996
256,"[6, 262, 8, 530, 284, 35, 38, 40, 43, 46, 559, 54, 58, 574, 321, 584, 592, 602, 347, 604, 117, 379, 126, 385, 130, 136, 394, 395, 145, 404, 411, 170, 429, 174, 179, 436, 181, 446, 447, 455, 458, 470, 476, 485, 240, 498]",1996
257,"[512, 385, 5, 6, 134, 8, 136, 395, 142, 273, 402, 530, 404, 536, 411, 541, 38, 40, 170, 43, 173, 46, 559, 179, 436, 181, 566, 56, 314, 58, 446, 447, 321, 455, 584, 458, 588, 592, 81, 470, 602, 347, 476, 349, 94, 604, 353, 229, 102, 235, 109, 240, 498, 117, 373, 379, 126]",1996
258,"[130, 6, 134, 136, 8, 395, 14, 142, 145, 411, 284, 35, 40, 43, 46, 174, 176, 179, 436, 565, 566, 56, 569, 58, 444, 574, 446, 321, 584, 588, 592, 81, 468, 470, 602, 347, 349, 94, 353, 609, 99, 485, 102, 486, 107, 109, 240, 242, 498, 117, 373, 374, 126]",1996
259,"[512, 385, 130, 5, 6, 134, 136, 394, 395, 142, 145, 273, 404, 284, 541, 35, 38, 40, 170, 43, 429, 46, 174, 559, 173, 436, 181, 54, 569, 58, 314, 444, 446, 447, 574, 321, 455, 584, 458, 592, 340, 468, 470, 347, 476, 604, 349, 353, 99, 485, 235, 240, 498, 243, 117, 374, 121, 507, 126]",1996
260,"[512, 5, 6, 262, 8, 524, 14, 273, 530, 284, 541, 38, 43, 559, 565, 566, 58, 314, 321, 584, 592, 602, 347, 349, 94, 102, 109, 117, 373, 121, 379, 385, 395, 402, 404, 411, 162, 170, 173, 174, 436, 181, 446, 447, 455, 458, 470, 476, 229, 235, 240]",1996
261,"[385, 5, 6, 458, 404, 470, 602, 411, 94, 35, 38, 102, 40, 486, 109, 242, 117, 566, 373, 58, 444, 446]",1996
262,"[6, 8, 14, 284, 40, 43, 46, 566, 56, 58, 321, 584, 588, 592, 81, 602, 347, 349, 94, 353, 609, 99, 102, 107, 109, 117, 373, 374, 126, 130, 134, 136, 395, 142, 145, 411, 174, 179, 436, 446, 468, 470, 485, 486, 240, 498, 242]",1996
263,"[512, 191, 385, 6, 136, 584, 142, 14, 273, 602, 476, 349, 94, 162, 99, 38, 40, 174, 242, 373, 566, 121, 58, 446, 447]",1996
264,"[512, 385, 5, 6, 262, 8, 133, 395, 524, 14, 273, 402, 530, 404, 536, 411, 284, 541, 162, 38, 170, 43, 173, 174, 559, 179, 436, 181, 566, 565, 54, 314, 58, 444, 446, 447, 321, 455, 584, 458, 592, 470, 602, 347, 476, 349, 94, 229, 102, 235, 109, 240, 117, 373, 121, 379, 126]",1996
265,"[512, 386, 8, 14, 468, 470, 602, 347, 604, 284, 94, 353, 486, 235, 314, 109, 46, 174, 559, 242, 117, 566, 58, 446, 191]",1996
266,"[385, 321, 386, 6, 584, 136, 574, 468, 470, 602, 604, 541, 94, 284, 229, 43, 109, 174, 242, 179, 117, 54, 373, 56, 314, 444, 126, 447]",1996
267,"[6, 8, 530, 284, 38, 40, 43, 46, 559, 54, 58, 574, 321, 584, 592, 602, 347, 604, 117, 379, 126, 385, 130, 136, 394, 395, 145, 404, 411, 170, 429, 174, 179, 436, 181, 446, 191, 447, 455, 458, 470, 476, 485, 240, 498, 507]",1996
