,users,period
10,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
11,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
12,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
13,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
14,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
15,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
16,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
17,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
18,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
19,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
20,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
21,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
22,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
23,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
24,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
25,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
26,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
27,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
28,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
29,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
30,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
31,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
32,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
33,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
34,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
35,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
36,"120,150,151,171,179,214,270,276,277,302,304,31,32,337,350,364,372,385,437,44,492,521,524,529,589,71,84,90,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1997
0,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
1,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
2,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
3,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
4,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
5,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
6,"11,128,149,163,283,297,304,360,481,85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1998
0,"115,118,140,156,199,201,208,236,263,266,268,304,315,33,383,4,412,467,535,547,554,572,575,577,595,597,93,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",1999
0,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
1,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
2,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
3,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
4,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
5,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
6,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
7,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
8,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
9,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
10,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
11,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
12,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
13,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
14,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
15,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
16,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
17,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
18,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
19,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
20,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
21,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
22,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
23,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
24,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
25,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
26,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
27,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
28,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
29,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
30,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
31,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
32,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
33,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
34,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
35,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
36,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
37,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
38,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
39,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
40,"1,101,115,140,155,156,160,188,19,195,197,199,202,216,217,224,225,244,245,265,266,267,27,288,290,294,299,304,324,333,355,368,39,4,409,414,430,45,450,453,465,469,474,546,57,571,579,587,59,591,607,79,96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan",2000
